timestamp,price_eur
2025-04-15T13:16:53.869680,2848.61
2025-04-15T13:42:28.262782,2842.56
2025-04-15T13:53:38.390652,2839.63
2025-04-15T14:16:14.560167,2851.67
2025-04-15T14:40:13.860076,2849.84
2025-04-15T14:51:53.021840,2844.18
2025-04-15T15:12:25.206184,2843.14
2025-04-15T15:34:14.164561,2850.21
2025-04-15T15:46:54.882737,2849.87
2025-04-15T15:57:50.799926,2854.69
2025-04-15T16:30:37.621714,2856.89
2025-04-15T16:49:00.141025,2858.53
2025-04-15T16:59:57.901433,2856.34
2025-04-15T17:24:54.512952,2856.47
2025-04-15T17:40:13.390669,2860.53
2025-04-15T17:51:10.614336,2864.31
2025-04-15T18:12:45.098308,2862.72
2025-04-15T18:41:04.242295,2863.96
2025-04-15T18:53:47.135697,2865.03
2025-04-15T19:12:55.609365,2863.86
2025-04-15T19:26:22.546358,2860.72
2025-04-15T19:38:39.218206,2860.04
2025-04-15T19:49:34.976772,2859.81
2025-04-15T20:00:23.997938,2862.99
2025-04-15T20:28:55.276641,2861.14
2025-04-15T20:44:06.476510,2860.35
2025-04-15T20:55:00.903605,2862.03
2025-04-15T21:17:45.733881,2862.65
2025-04-15T21:32:02.643922,2862.65
2025-04-15T21:43:13.516741,2862.65
2025-04-15T21:53:57.037205,2862.65
2025-04-15T22:15:54.661601,2861.49
2025-04-15T22:36:42.608810,2864.57
2025-04-15T22:47:18.583985,2867.45
2025-04-15T22:58:09.988734,2867.32
2025-04-15T23:24:18.128672,2872.3
2025-04-15T23:37:39.405423,2872.19
2025-04-15T23:48:38.906386,2871.33
2025-04-15T23:59:30.454199,2871.35
2025-04-16T02:02:38.436665,2888.53
2025-04-16T03:10:03.637779,2884.59
2025-04-16T03:45:03.363026,2889.76
2025-04-16T03:57:32.843539,2889.8
2025-04-16T04:28:51.403744,2889.77
2025-04-16T04:46:21.511639,2889.69
2025-04-16T04:57:01.585857,2896.38
2025-04-16T05:23:21.130685,2898.77
2025-04-16T05:40:36.481831,2897.52
2025-04-16T05:51:32.661587,2895.57
2025-04-16T06:16:30.580498,2893.8
2025-04-16T06:44:40.434894,2892.02
2025-04-16T06:56:42.406053,2895.69
2025-04-16T07:22:28.116963,2894.25
2025-04-16T07:36:57.404772,2894.42
2025-04-16T07:47:49.139174,2895.79
2025-04-16T07:58:48.601126,2899.64
2025-04-16T08:34:42.393385,2897.85
2025-04-16T08:52:59.126901,2908.62
2025-04-16T09:15:50.113340,2909.17
2025-04-16T09:37:33.448828,2907.26
2025-04-16T09:48:21.681545,2906.71
2025-04-16T09:59:02.904807,2907.35
2025-04-16T10:30:20.435746,2907.14
2025-04-16T10:47:24.733237,2907.61
2025-04-16T10:58:25.819008,2906.94
2025-04-16T11:21:42.640056,2903.52
2025-04-16T11:33:37.872553,2900.08
2025-04-16T11:44:39.133059,2903.93
2025-04-16T11:55:17.352289,2913.86
2025-04-16T12:38:44.812955,2913.52
2025-04-16T13:16:24.444648,2911.75
2025-04-16T13:41:19.155083,2903.5
2025-04-16T13:52:15.989887,2910.7
2025-04-16T14:13:37.468087,2910.72
2025-04-16T14:35:40.474982,2913.54
2025-04-16T14:48:38.486521,2910.65
2025-04-16T14:59:20.652889,2906.98
2025-04-16T15:29:13.253928,2915.28
2025-04-16T15:44:39.663879,2922.84
2025-04-16T15:56:01.712987,2922.18
2025-04-16T16:26:52.195201,2927.69
2025-04-16T16:49:25.370840,2924.25
2025-04-16T17:00:54.981473,2924.7
2025-04-16T17:25:23.212212,2928.55
2025-04-16T17:40:15.893584,2927.36
2025-04-16T17:50:54.533274,2923.4
2025-04-16T18:13:44.942921,2928.54
2025-04-16T18:43:06.897628,2935.15
2025-04-16T18:55:35.053807,2931.65
2025-04-16T19:14:39.864477,2931.27
2025-04-16T19:27:30.658808,2928.51
2025-04-16T19:39:29.481100,2929.84
2025-04-16T19:50:09.575962,2930.14
2025-04-16T20:09:31.080045,2932.95
2025-04-16T20:32:21.989489,2930.86
2025-04-16T20:45:53.737439,2931.22
2025-04-16T20:57:03.634112,2931.85
2025-04-16T21:21:59.444279,2933.0
2025-04-16T21:36:32.533881,2933.0
2025-04-16T21:47:09.794875,2933.0
2025-04-16T21:57:57.827850,2933.0
2025-04-16T22:24:56.325082,2943.6
2025-04-16T22:42:03.994329,2941.81
2025-04-16T22:52:44.839930,2941.35
2025-04-16T23:12:56.714552,2939.57
2025-04-16T23:29:53.908037,2940.35
2025-04-16T23:43:40.831120,2938.06
2025-04-16T23:54:32.263672,2939.8
2025-04-17T01:20:42.811769,2951.81
2025-04-17T02:45:35.953442,2929.41
2025-04-17T03:27:26.924824,2936.78
2025-04-17T03:52:20.459929,2940.14
2025-04-17T04:15:37.350918,2941.46
2025-04-17T04:40:05.213155,2938.17
2025-04-17T04:52:28.445669,2937.58
2025-04-17T05:13:31.581369,2935.37
2025-04-17T05:34:43.828573,2935.89
2025-04-17T05:45:58.755551,2939.02
2025-04-17T05:56:46.116576,2936.0
2025-04-17T06:31:53.014906,2928.25
2025-04-17T06:50:59.454006,2929.52
2025-04-17T07:11:12.207324,2924.38
2025-04-17T07:30:32.836407,2921.44
2025-04-17T07:44:20.069325,2923.49
2025-04-17T07:55:01.022083,2920.46
2025-04-17T08:24:53.883657,2919.73
2025-04-17T08:46:17.801134,2916.34
2025-04-17T08:57:31.327592,2919.34
2025-04-17T09:26:50.725661,2922.61
2025-04-17T09:42:06.316742,2921.01
2025-04-17T09:53:04.820087,2920.63
2025-04-17T10:15:38.737974,2924.67
2025-04-17T10:40:27.768641,2929.09
2025-04-17T10:51:27.243858,2929.19
2025-04-17T11:09:32.094672,2928.19
2025-04-17T11:26:12.830897,2928.43
2025-04-17T11:38:05.711268,2926.7
2025-04-17T11:49:07.065345,2925.82
2025-04-17T11:59:49.406996,2928.68
2025-04-17T12:52:35.392060,2929.39
2025-04-17T13:23:29.253685,2926.87
2025-04-17T13:43:10.029452,2927.52
2025-04-17T13:53:51.483830,2924.8
2025-04-17T14:15:35.668579,2914.26
2025-04-17T14:37:39.560383,2888.94
2025-04-17T14:49:14.183001,2897.56
2025-04-17T15:00:09.606372,2900.35
2025-04-17T15:27:53.619411,2901.54
2025-04-17T15:43:07.977486,2902.82
2025-04-17T15:54:25.480837,2902.05
2025-04-17T16:21:50.041943,2907.68
2025-04-17T16:45:06.153012,2917.42
2025-04-17T16:57:59.736779,2922.94
2025-04-17T17:23:28.540845,2925.27
2025-04-17T17:39:22.847535,2922.56
2025-04-17T17:50:31.308499,2925.01
2025-04-17T18:12:19.914730,2924.99
2025-04-17T18:41:50.784309,2919.48
2025-04-17T18:53:55.443658,2915.33
2025-04-17T19:12:55.039053,2916.1
2025-04-17T19:26:11.859263,2912.25
2025-04-17T19:38:45.163206,2917.77
2025-04-17T19:49:47.904920,2920.06
2025-04-17T20:00:34.831031,2920.29
2025-04-17T20:28:13.387654,2922.11
2025-04-17T20:43:12.829711,2925.77
2025-04-17T20:54:08.139586,2927.76
2025-04-17T21:15:46.956109,2928.19
2025-04-17T21:31:06.853464,2928.19
2025-04-17T21:42:54.230687,2928.19
2025-04-17T21:53:51.536475,2928.19
2025-04-17T22:15:11.435136,2928.19
2025-04-17T22:35:09.018029,2928.19
2025-04-17T22:46:06.920293,2928.19
2025-04-17T22:56:53.930686,2928.19
2025-04-17T23:21:07.864960,2928.19
2025-04-17T23:35:15.239614,2928.19
2025-04-17T23:46:04.897760,2928.19
2025-04-17T23:56:42.760850,2928.19
2025-04-18T01:45:06.589081,2928.19
2025-04-18T02:54:27.437129,2928.19
2025-04-18T03:31:56.197069,2928.19
2025-04-18T03:51:55.604189,2928.19
2025-04-18T04:14:28.526519,2928.19
2025-04-18T04:39:55.928368,2928.19
2025-04-18T04:53:00.892520,2928.19
2025-04-18T05:14:22.839985,2928.19
2025-04-18T05:34:57.524073,2928.19
2025-04-18T05:45:55.262878,2928.19
2025-04-18T05:56:48.589041,2928.19
2025-04-18T06:32:09.505634,2928.19
2025-04-18T06:50:37.792259,2928.19
2025-04-18T07:09:53.279143,2928.19
2025-04-18T07:30:00.274368,2928.19
2025-04-18T07:41:33.596793,2928.19
2025-04-18T07:52:36.585361,2928.19
2025-04-18T08:17:39.422321,2928.19
2025-04-18T08:40:36.811620,2928.19
2025-04-18T08:53:38.638179,2928.19
2025-04-18T09:16:14.581489,2928.19
2025-04-18T09:35:19.590179,2928.19
2025-04-18T09:46:10.877527,2928.19
2025-04-18T09:56:43.808506,2928.19
2025-04-18T10:25:04.144498,2928.19
2025-04-18T10:44:39.795770,2928.19
2025-04-18T10:55:36.379270,2928.19
2025-04-18T11:16:05.025328,2928.19
2025-04-18T11:28:54.578884,2928.19
2025-04-18T11:42:04.766645,2928.19
2025-04-18T11:52:56.204897,2928.19
2025-04-18T12:26:23.013672,2928.19
2025-04-18T13:01:56.100242,2928.19
2025-04-18T13:32:35.118111,2928.19
2025-04-18T13:45:03.466151,2928.19
2025-04-18T13:56:03.527177,2928.19
2025-04-18T14:18:49.182152,2928.19
2025-04-18T14:37:24.677800,2928.19
2025-04-18T14:48:35.397998,2928.19
2025-04-18T14:59:12.004432,2928.19
2025-04-18T15:26:31.566457,2928.19
2025-04-18T15:41:28.119640,2928.19
2025-04-18T15:52:22.437790,2928.19
2025-04-18T16:15:19.940694,2928.19
2025-04-18T16:40:43.697675,2928.19
2025-04-18T16:53:37.452647,2928.19
2025-04-18T17:13:21.146832,2928.19
2025-04-18T17:32:11.598762,2928.19
2025-04-18T17:42:52.409597,2928.19
2025-04-18T17:53:50.959808,2928.19
2025-04-18T18:20:53.317361,2928.19
2025-04-18T18:43:19.495382,2928.19
2025-04-18T18:54:28.687878,2928.19
2025-04-18T19:13:39.081780,2928.19
2025-04-18T19:26:19.839818,2928.19
2025-04-18T19:38:49.732675,2928.19
2025-04-18T19:49:47.244821,2928.19
2025-04-18T20:00:41.755041,2928.19
2025-04-18T20:27:37.586063,2928.19
2025-04-18T20:42:17.449403,2928.19
2025-04-18T20:52:59.263651,2928.19
2025-04-18T21:12:54.724271,2928.19
2025-04-18T21:30:12.231502,2928.19
2025-04-18T21:41:36.017602,2928.19
2025-04-18T21:52:11.491208,2928.19
2025-04-18T22:11:49.641115,2928.19
2025-04-18T22:33:52.219947,2928.19
2025-04-18T22:46:04.116021,2928.19
2025-04-18T22:56:57.436827,2928.19
2025-04-18T23:20:50.542172,2928.19
2025-04-18T23:34:03.020605,2928.19
2025-04-18T23:44:37.540803,2928.19
2025-04-18T23:55:23.410494,2928.19
2025-04-19T01:24:53.507564,2928.19
2025-04-19T02:42:49.183317,2928.19
2025-04-19T03:20:17.962289,2928.19
2025-04-19T03:44:38.591398,2928.19
2025-04-19T03:55:52.589405,2928.19
2025-04-19T04:23:36.727498,2928.19
2025-04-19T04:41:24.328266,2928.19
2025-04-19T04:52:20.401543,2928.19
2025-04-19T05:12:30.969587,2928.19
2025-04-19T05:33:57.873760,2928.19
2025-04-19T05:44:50.930100,2928.19
2025-04-19T05:55:57.708408,2928.19
2025-04-19T06:27:35.099013,2928.19
2025-04-19T06:47:02.719168,2928.19
2025-04-19T06:57:46.555808,2928.19
2025-04-19T07:21:09.459821,2928.19
2025-04-19T07:32:25.693597,2928.19
2025-04-19T07:43:17.458038,2928.19
2025-04-19T07:54:24.199602,2928.19
2025-04-19T08:19:49.136535,2928.19
2025-04-19T08:38:53.499841,2928.19
2025-04-19T08:50:24.147569,2928.19
2025-04-19T09:08:04.606184,2928.19
2025-04-19T09:28:16.442824,2928.19
2025-04-19T09:40:42.462269,2928.19
2025-04-19T09:51:39.757069,2928.19
2025-04-19T10:10:57.054259,2928.19
2025-04-19T10:33:11.176340,2928.19
2025-04-19T10:44:16.551059,2928.19
2025-04-19T10:55:00.372257,2928.19
2025-04-19T11:15:10.698921,2928.19
2025-04-19T11:28:49.659685,2928.19
2025-04-19T11:39:54.073817,2928.19
2025-04-19T11:50:50.046926,2928.19
2025-04-19T12:15:17.147575,2928.19
2025-04-19T12:53:10.571399,2928.19
2025-04-19T13:19:51.287298,2928.19
2025-04-19T13:37:25.320368,2928.19
2025-04-19T13:48:26.279400,2928.19
2025-04-19T13:59:02.666355,2928.19
2025-04-19T14:22:53.618007,2928.19
2025-04-19T14:37:32.475557,2928.19
2025-04-19T14:48:26.128693,2928.19
2025-04-19T14:59:07.647493,2928.19
2025-04-19T15:24:46.126336,2928.19
2025-04-19T15:37:34.962506,2928.19
2025-04-19T15:48:32.405778,2928.19
2025-04-19T15:59:20.993692,2928.19
2025-04-19T16:30:26.449014,2928.19
2025-04-19T16:46:59.408541,2928.19
2025-04-19T16:57:44.934697,2928.19
2025-04-19T17:19:53.741417,2928.19
2025-04-19T17:34:38.069087,2928.19
2025-04-19T17:45:16.421918,2928.19
2025-04-19T17:55:54.678849,2928.19
2025-04-19T18:25:37.198596,2928.19
2025-04-19T18:43:53.818236,2928.19
2025-04-19T18:54:37.733947,2928.19
2025-04-19T19:14:28.931182,2928.19
2025-04-19T19:27:22.025546,2928.19
2025-04-19T19:38:47.394298,2928.19
2025-04-19T19:49:27.593284,2928.19
2025-04-19T20:00:24.074669,2928.19
2025-04-19T20:26:15.634583,2928.19
2025-04-19T20:40:05.289389,2928.19
2025-04-19T20:51:09.466456,2928.19
2025-04-19T21:08:24.760722,2928.19
2025-04-19T21:27:42.005912,2928.19
2025-04-19T21:39:35.556332,2928.19
2025-04-19T21:50:06.156499,2928.19
2025-04-19T22:01:20.225429,2928.19
2025-04-19T22:26:15.545895,2928.19
2025-04-19T22:40:51.838267,2928.19
2025-04-19T22:51:40.260789,2928.19
2025-04-19T23:10:49.767268,2928.19
2025-04-19T23:30:05.346337,2928.19
2025-04-19T23:42:12.868653,2928.19
2025-04-19T23:53:21.393115,2928.19
2025-04-20T01:15:16.068223,2928.19
2025-04-20T02:48:34.384885,2928.19
2025-04-20T03:30:30.960561,2928.19
2025-04-20T03:54:05.205542,2928.19
2025-04-20T04:18:39.959306,2928.19
2025-04-20T04:39:11.849013,2928.19
2025-04-20T04:51:01.476884,2928.19
2025-04-20T05:09:57.227228,2928.19
2025-04-20T05:32:02.165103,2928.19
2025-04-20T05:44:21.147350,2928.19
2025-04-20T05:55:01.337093,2928.19
2025-04-20T06:25:00.104146,2928.19
2025-04-20T06:45:39.157634,2928.19
2025-04-20T06:56:20.042451,2928.19
2025-04-20T07:19:42.057708,2928.19
2025-04-20T07:31:55.901182,2928.19
2025-04-20T07:42:49.797529,2928.19
2025-04-20T07:53:41.911043,2928.19
2025-04-20T08:18:04.520210,2928.19
2025-04-20T08:37:37.598988,2928.19
2025-04-20T08:49:01.168590,2928.19
2025-04-20T08:59:39.831128,2928.19
2025-04-20T09:24:27.794035,2928.19
2025-04-20T09:37:52.398217,2928.19
2025-04-20T09:48:43.057856,2928.19
2025-04-20T09:59:38.852927,2928.19
2025-04-20T10:28:39.663925,2928.19
2025-04-20T10:44:34.707755,2928.19
2025-04-20T10:55:24.891112,2928.19
2025-04-20T11:15:09.400514,2928.19
2025-04-20T11:27:35.126074,2928.19
2025-04-20T11:39:40.396751,2928.19
2025-04-20T11:50:34.770886,2928.19
2025-04-20T12:14:41.826333,2928.19
2025-04-20T12:53:10.485256,2928.19
2025-04-20T13:21:50.056987,2928.19
2025-04-20T13:40:17.155474,2928.19
2025-04-20T13:50:59.889963,2928.19
2025-04-20T14:08:31.448090,2928.19
2025-04-20T14:30:48.580861,2928.19
2025-04-20T14:44:04.739504,2928.19
2025-04-20T14:54:53.019895,2928.19
2025-04-20T15:17:02.006964,2928.19
2025-04-20T15:31:51.566960,2928.19
2025-04-20T15:43:58.438563,2928.19
2025-04-20T15:54:48.659880,2928.19
2025-04-20T16:20:01.927367,2928.19
2025-04-20T16:41:04.172944,2928.19
2025-04-20T16:51:45.439967,2928.19
2025-04-20T17:10:58.351708,2928.19
2025-04-20T17:30:38.824961,2928.19
2025-04-20T17:43:05.507108,2928.19
2025-04-20T17:53:58.708894,2928.19
2025-04-20T18:20:20.519812,2928.19
2025-04-20T18:42:20.072448,2928.19
2025-04-20T18:53:05.058892,2928.19
2025-04-20T19:12:11.092416,2928.19
2025-04-20T19:25:45.763114,2928.19
2025-04-20T19:37:44.138141,2928.19
2025-04-20T19:48:48.273316,2928.19
2025-04-20T19:59:37.599906,2928.19
2025-04-20T20:26:10.209123,2928.19
2025-04-20T20:40:41.319451,2928.19
2025-04-20T20:51:34.169810,2928.19
2025-04-20T21:09:44.635727,2928.19
2025-04-20T21:27:03.373977,2928.19
2025-04-20T21:39:57.390953,2928.19
2025-04-20T21:50:40.027057,2928.19
2025-04-20T22:08:20.113219,2928.19
2025-04-20T22:32:17.624246,2928.19
2025-04-20T22:44:37.962212,2928.19
2025-04-20T22:55:34.377300,2928.19
2025-04-20T23:17:54.995242,2928.19
2025-04-20T23:30:57.989603,2928.19
2025-04-20T23:42:12.105453,2928.19
2025-04-20T23:53:09.067665,2928.19
2025-04-21T01:11:52.513436,2928.19
2025-04-21T02:49:37.736043,2928.19
2025-04-21T03:33:31.138981,2928.19
2025-04-21T03:58:26.300720,2928.19
2025-04-21T04:31:19.202902,2928.19
2025-04-21T04:48:54.958038,2928.19
2025-04-21T04:59:42.013872,2928.19
2025-04-21T05:27:57.319505,2928.19
2025-04-21T05:46:23.261062,2928.19
2025-04-21T05:56:57.796175,2928.19
2025-04-21T06:33:14.259092,2928.19
2025-04-21T06:52:58.253506,2928.19
2025-04-21T07:14:30.777755,2928.19
2025-04-21T07:31:23.924959,2928.19
2025-04-21T07:42:37.721329,2940.59
2025-04-21T07:53:30.432322,2934.87
2025-04-21T08:21:03.294936,2934.91
2025-04-21T08:43:40.371851,2932.58
2025-04-21T08:57:18.691728,2934.91
2025-04-21T09:25:55.983819,2935.0
2025-04-21T09:41:09.301265,2936.45
2025-04-21T09:51:57.761682,2937.39
2025-04-21T10:12:57.186892,2941.18
2025-04-21T10:40:51.951163,2943.86
2025-04-21T10:52:31.022470,2943.8
2025-04-21T11:11:15.437934,2946.13
2025-04-21T11:27:28.184194,2941.38
2025-04-21T11:39:50.710549,2947.51
2025-04-21T11:51:01.241901,2949.15
2025-04-21T12:18:25.069751,2948.84
2025-04-21T12:58:19.732898,2957.15
2025-04-21T13:32:55.083226,2969.75
2025-04-21T13:46:30.251381,2967.17
2025-04-21T13:57:31.341090,2970.2
2025-04-21T14:23:14.285524,2977.23
2025-04-21T14:40:08.166387,2970.1
2025-04-21T14:50:50.544252,2967.92
2025-04-21T15:10:02.250085,2970.24
2025-04-21T15:31:07.458186,2974.78
2025-04-21T15:44:34.415711,2977.7
2025-04-21T15:55:11.380679,2973.55
2025-04-21T16:23:05.715467,2967.5
2025-04-21T16:45:19.335782,2965.15
2025-04-21T16:56:26.581923,2966.39
2025-04-21T17:19:46.905214,2967.53
2025-04-21T17:37:37.285796,2972.83
2025-04-21T17:48:27.162436,2972.01
2025-04-21T17:59:11.929671,2972.55
2025-04-21T18:34:38.173157,2974.97
2025-04-21T18:51:48.943144,2973.33
2025-04-21T19:09:33.385420,2975.9
2025-04-21T19:25:27.865880,2976.39
2025-04-21T19:37:20.612861,2972.34
2025-04-21T19:48:16.627614,2967.23
2025-04-21T19:59:08.303406,2970.06
2025-04-21T20:27:58.216413,2974.79
2025-04-21T20:42:58.501298,2975.72
2025-04-21T20:53:38.485686,2976.79
2025-04-21T21:14:44.816464,2974.65
2025-04-21T21:30:49.051454,2974.65
2025-04-21T21:43:28.990481,2974.65
2025-04-21T21:54:24.750772,2974.65
2025-04-21T22:17:02.196540,2979.2
2025-04-21T22:36:57.846307,2978.77
2025-04-21T22:47:59.049505,2978.4
2025-04-21T22:58:52.271587,2979.74
2025-04-21T23:24:30.819276,2987.18
2025-04-21T23:38:06.738307,2987.76
2025-04-21T23:48:49.480681,2986.66
2025-04-21T23:59:28.421767,2984.97
2025-04-22T02:01:44.122799,3002.15
2025-04-22T03:08:33.177998,3015.02
2025-04-22T03:45:11.923963,3022.47
2025-04-22T03:59:13.169517,3025.34
2025-04-22T04:31:27.945796,3019.29
2025-04-22T04:48:49.563847,3020.1
2025-04-22T04:59:16.350544,3020.85
2025-04-22T05:27:13.930422,3015.97
2025-04-22T05:43:36.817741,3022.83
2025-04-22T05:54:21.905000,3022.33
2025-04-22T06:24:54.496674,3025.75
2025-04-22T06:48:22.955118,3032.21
2025-04-22T06:59:01.063664,3023.41
2025-04-22T07:25:53.218563,3014.36
2025-04-22T07:39:25.808732,3019.95
2025-04-22T07:50:27.443533,3019.21
2025-04-22T08:12:42.416758,3015.84
2025-04-22T08:41:05.014610,3005.0
2025-04-22T08:55:14.524325,2999.45
2025-04-22T09:20:36.462037,3006.61
2025-04-22T09:38:11.113729,3003.35
2025-04-22T09:49:02.538386,3004.77
2025-04-22T09:59:51.237782,3006.24
2025-04-22T10:29:49.308548,3006.2
2025-04-22T10:46:40.009428,3006.41
2025-04-22T10:57:32.543654,3006.49
2025-04-22T11:20:42.038205,3009.29
2025-04-22T11:33:31.499362,3005.48
2025-04-22T11:44:22.356585,3004.47
2025-04-22T11:55:26.882992,3008.14
2025-04-22T12:38:44.941668,3011.13
2025-04-22T13:16:12.376558,3001.71
2025-04-22T13:41:11.165611,2990.99
2025-04-22T13:52:26.468349,2982.96
2025-04-22T14:13:35.685875,2988.62
2025-04-22T14:38:17.536334,2996.06
2025-04-22T14:51:03.177360,2982.94
2025-04-22T15:10:42.757413,2982.28
2025-04-22T15:32:54.950223,2973.27
2025-04-22T15:45:55.893816,2984.8
2025-04-22T15:57:04.958887,2984.41
2025-04-22T16:29:23.074155,2968.65
2025-04-22T16:49:25.681361,2960.51
2025-04-22T17:00:07.514748,2965.13
2025-04-22T17:24:48.137387,2975.69
2025-04-22T17:40:10.203482,2972.15
2025-04-22T17:51:14.483170,2969.88
2025-04-22T18:14:09.467060,2968.44
2025-04-22T18:42:50.237949,2959.88
2025-04-22T18:55:13.732513,2953.75
